"","num_buildings","year_built","property_type_primary_epa","floor_area_total_SF","h2o_use_allsources_KGAL","SALE_PR","SALE_TY","MV","TX_LND","TX_BLDG","XMPT_LND","XMPT_BLDG","CAT_CD","ZONE","FRT","DPT","TOT_AREA","TOP","GRG_TYP","GRG_SP","OFF_ST","VIEW_","STORIES","EXT_COND","NO_RM","NO_BD","NO_BATH","BASMT_SQFT","FIRE","INT_COND","TOT_LIV_AREA","building_value","value_per_SF","electricity_use_KBTU","energy_star_score","site_eui_KBTUSF","source_eui_KBTUSF","total_ghg_emissions_MTCO2e","total_site_energy_KBTU","log_total_site_energy_KBTU"
"788",3,1992,"College/University",39090,140.4,275000,"3",2269600,0,0,353100,1916500,4,"CMX3",11000,21400,2354000,"F","0",0,0,"I",10,4,0,0,0,0,0,4,23568,1916500,49.0278843694039,1324241.9,NA,45.2,118.2,170.3,1766868,14.3847190456252
"789",1,1981,"Senior Care Community",366000,21694.3,1,"F",33360000,6e+05,10000,7056720,25693280,4,"SPINS",23350,20010,39204000,"F","0",0,0,"I",60,3,0,0,0,0,0,3,403010,25703280,70.2275409836066,16137272.4,97,47.7,142.2,1921,17458200,16.6753200102778
"790",2,1983,"Residence Hall/Dormitory",80106,4458.9,1,"Z",3994000,0,0,1587300,2406700,2,"RSA3",41397,25563,10582315,"F","0",0,0,"I",0,0,0,0,0,0,0,0,21280,2406700,30.0439417771453,4903682,NA,117.3,251.1,801,9396433.8,16.0558407922776
"791",9,1904,"Mixed Use Property",371736,3260,1e+07,"M",1e+07,480000,1020000,2720000,5780000,4,"RSA1",30765,72707,106374300,"F","0",0,0,"I",0,0,0,0,0,0,0,0,553779,6800000,18.2925517033594,31516289.2,NA,201.6,388.8,5919.9,74941977.6,18.1322247400929
"792",1,1972,"Stadium (Closed)",94000,1681.5,725000,"K",6056200,1503500,4808055,0,0,4,"CA2",41055,35025,21716000,"F","0",0,0,"I",20,4,0,0,0,0,0,4,93132,4808055,51.1495212765957,6532935.9,NA,176.6,330.7,1283.9,16600400,16.624937349422
"793",16,1899,"College/University",752611.5,20298.9,1,"Z",11900000,0,0,1214980,10685020,4,"SPINS",13200,16400,2164800,"F","0",0,0,"I",0,0,0,0,0,0,0,0,100527,10685020,14.1972584793084,35244561.1,NA,117.3,221.1,6860.6,88281328.95,18.2960391930456
"794",1,1988,"Library",104498,383.7,4e+05,"C",425000,0,0,191250,233750,1,"RSD3",33065900,100,33065900,"F","B",0,0,"I",0,4,0,0,0,0,0,4,13010,233750,2.23688491645773,3657909.7,NA,50.3,126,504.3,5256249.4,15.4749282885536
"795",7,1953,"Residence Hall/Dormitory",117005,3485,1,"Z",3994000,0,0,1587300,2406700,2,"RSA3",41397,25563,10582315,"F","0",0,0,"I",0,0,0,0,0,0,0,0,21280,2406700,20.5692064441691,2188371.5,NA,110.8,155.4,823.1,12964154,16.3776987222227
"796",1,2004,"Wholesale Club/Supercenter",141985,1165.6,4,"J",311000,447100,266000,0,0,4,"CMX5",18627,23440,8854700,"F","0",0,0,"I",60,4,0,0,0,0,0,4,84959,266000,1.87343733492975,9494224.4,57,90.7,235,1268.6,12878039.5,16.371034054322
"797",1,1928,"Worship Facility",59600,190.1,4,"C",6380300,0,0,1706900,4673400,4,"RSD3",25550,24917,6827400,"F","0",0,0,"I",0,4,0,0,0,0,0,4,57600,4673400,78.4127516778524,394070,77,52.3,68.8,189.9,3117080,14.9524072241243
"799",1,1972,"Office",665649,230.2,1.1e+08,"B",88695100,12240000,76455100,0,0,4,"CMX4",25500,16000,4080000,"F","0",0,20,"I",270,4,0,0,0,0,0,4,648243,76455100,114.85798070755,38502918.7,46,126.8,264.6,7461.8,84404293.2,18.2511288255711
"800",1,1991,"Parking",423184,50.2,2,"4",47055600,0,0,21244400,25811200,4,"CMX5",35000,28340,10622200,"F","0",0,0,"I",0,4,0,0,0,0,0,4,159343,25811200,60.9928541721804,2449026.8,NA,5.8,18.2,280.9,2454467.2,14.7134202691805
"801",1,1980,"Hotel",88956,6024.9,6038000,"J",10513900,1873100,7644840,0,995960,2,"CMX3",30900,51600,18730800,"F","0",0,0,"I",50,4,0,0,0,0,0,4,88000,8640800,97.1356625747561,5282229.8,53,99.9,229,797.1,8886704.4,16.0000668300992
"802",1,1980,"Hotel",75000,2843.1,13540000,"M",8415200,946400,0,0,7468800,2,"CMX3",16300,16300,9463800,"F","0",0,0,"I",50,2,360,0,0,0,0,2,64000,7468800,99.584,3856573.4,26,69,180,512.5,5175000,15.4593498971157
"803",1,1999,"Hotel",607800,10638.8,2,"B",44798600,0,44798600,0,0,2,"CMX4",48700,15063,7333200,"F","0",0,0,"I",240,4,0,0,0,0,0,4,441600,44798600,73.7061533399145,20450610.2,72,61.5,137.6,3169,37379700,17.4366383342773
"804",1,1940,"Mixed Use Property",93166,261.8,477500,"L",1441000,634000,807000,0,0,5,"I2",128700,22500,21845000,"F","0",0,0,"I",10,4,0,0,0,0,0,4,80658,807000,8.66195822510358,679267.4,73,29.3,46,184.2,2729763.8,14.8197256432715
"805",1,1927,"Multifamily Housing",179985,4363,1,"9",39523200,2493438,20656370,0,16373392,2,"CMX3",19998,15206,3732172,"F","0",0,0,"I",120,4,0,50,0,0,0,2,196587,37029762,205.73804483707,6935569,43,50.1,138.3,876.3,9017248.5,16.0146498011574
"806",1,1998,"Food Service",67050,498.8,3875000,"M",4498000,449800,4048200,0,0,5,"I3",38300,43500,16660500,"F","0",0,0,"I",20,3,0,0,0,0,0,3,67050,4048200,60.3758389261745,5338265.1,NA,107.5,279.3,691.5,7207875,15.7906847362775
"807",1,1980,"Office",138128,1736.4,20150000,"M",16228600,2745600,13483000,0,0,4,"CMX5",5200,17600,915200,"A","0",0,0,"I",140,0,0,0,0,0,0,0,137284,13483000,97.6123595505618,6222106.1,80,59,156.1,816.2,8149552,15.913473514381
"808",1,1955,"Self-Storage Facility",72000,45.4,1,"Z",20447800,0,126600,4747900,15495900,5,"I2",20000,33210,0,"F","0",0,0,"I",20,2,0,0,0,0,0,2,0,15622500,216.979166666667,1095867.2,NA,15.2,47.8,125.7,1094400,13.9057168258504
"809",1,2005,"Multifamily Housing",155168,1974.6,250000,"K",2684700,0,0,309210,2375490,2,"I2",10900,19763,1778200,"F","0",0,0,"I",10,2,0,0,0,0,0,2,61842,2375490,15.3091487935657,1766377.4,74,40.8,86.7,290.6,6330854.4,15.6609457613152
"810",1,1998,"Multifamily Housing",70250,9085.8,177000,"C",2544000,0,0,137600,2406400,2,"I2",10900,25000,2725000,"F","C",1,0,"D",0,4,0,0,0,0,0,4,55113,2406400,34.2548042704626,1190976,82,36.1,76,198.4,2536025,14.7461084525348
"811",1,2014,"Medical Office",357847,16172,1e+06,"3",448200,437100,7700,0,0,4,"RMX3",18000,39600,587500,"F","0",0,0,"0",15,3,0,560,3,0,0,3,277690,7700,0.0215175759472624,34216320.8,NA,161.1,377.6,5434.7,57649151.7,17.8698860899137
"812",1,1991,"Multifamily Housing",68900,3029.6,122994,"1",3939000,0,0,1366680,2572320,2,"I2",28064,24135,7828287,"F","0",0,0,"I",50,4,0,0,0,0,0,4,79355,2572320,37.3341074020319,1625920.4,86,58.3,110.5,313.3,4016870,15.2060135503582
"813",1,2001,"Multifamily Housing",269842,11935.9,6225500,"3",35536800,2180486,33356314,0,0,2,"CMX4",13966,28558,3988400,"F","0",0,0,"I",180,2,0,0,0,0,0,2,254000,33356314,123.614240926172,8813086.8,42,47.8,120.8,1282.8,12898447.6,16.3726175210051
"814",2,1990,"Multifamily Housing",5e+05,18474.6,369900,"L",260000,19300,210700,0,30000,1,"RMX3",0,0,0,"F","B",1,0,"I",0,4,40,0,20,0,0,4,978,240700,0.4814,19162082,42,57.3,140.3,2701.2,28650000,17.170664001125
"815",1,1976,"Multifamily Housing",288000,6431.8,4e+05,"3",351000,12800,308200,0,30000,1,"RMX3",0,0,0,"F","0",0,0,"I",0,4,0,0,0,0,0,4,1209,338200,1.17430555555556,6525026.9,89,49.6,107.5,1049.7,14284800,16.474706592849
"816",1,1929,"Multifamily Housing",283000,6148.2,1,"4",687100,68710,618390,0,0,1,"RMX3",0,0,0,"F","0",0,0,"C",0,4,0,0,0,0,0,4,1379,618390,2.18512367491166,11511869.6,4,101.4,191.5,2232.5,28696200,17.1722752677825
"817",1,2001,"Multifamily Housing",502070,6895.5,344405,"F",244000,8200,205800,0,30000,1,"CMX3",0,0,0,"F","A",1,0,"I",0,2,0,0,0,0,0,2,852,235800,0.469655625709562,14435339.5,60,46.4,120.1,1930.8,23296048,16.963794290416
"818",1,2015,"Multifamily Housing",55000,1901.9,1,"4",2160000,108875,0,0,2051125,2,"RM1",14390,13600,2177500,"F","0",0,0,"0",90,2,0,0,0,0,0,2,76455,2051125,37.2931818181818,3446979.8,17,82.2,217.3,452.3,4521000,15.3242437662767
"819",1,2005,"Multifamily Housing",167542,6837.2,1,"3",300900,30090,270810,0,0,1,"CMX4",0,0,0,"F","0",0,1,"A",0,2,0,0,0,0,0,2,1117,270810,1.61637082045099,7273077.2,75,52.7,146.1,917,8829463.4,15.9936048006316
"820",32,2005,"Multifamily Housing",878176,27553.7,435975,"F",15000,1500,0,0,13500,1,"RMX1",0,0,0,"F","0",0,0,"0",0,4,0,0,0,0,0,4,200,13500,0.0153727726560507,11107141.6,100,17.9,45.3,1520.2,15719350.4,16.5704030209563
"821",1,2004,"Multifamily Housing",66000,1582.9,1,"4",900400,90040,810360,0,0,1,"CMX3",0,0,0,"F","0",0,0,"B",0,2,0,30,30,0,0,2,2556,810360,12.2781818181818,2054235.5,76,41.1,108.2,270.5,2712600,14.8134181425108
"822",1,1957,"Multifamily Housing",337140,17744.5,2275000,"3",2108300,210830,1897470,0,0,4,"CMX4",0,0,0,"F","T",0,0,"A",0,4,0,0,0,0,0,4,34983,1897470,5.6281366791244,8562130.8,30,96.4,154.3,2253.3,32500296,17.2967597549508
"823",1,1900,"Multifamily Housing",53591,1065.4,695000,"L",451700,45170,73262,0,333268,1,"CMX5",0,0,0,"F","0",0,0,"I",0,2,0,0,0,0,0,2,1526,406530,7.58578865854341,2735541,5,51.1,160.3,313.7,2738500.1,14.8229209197223
"824",1,2014,"Courthouse",510000,9195.7,1,"C",47745000,0,0,0,47745000,4,"CMX5",12850,28500,3662200,"F","A",0,0,"I",150,0,0,0,0,0,0,4,549330,47745000,93.6176470588235,33251147.8,41,109.2,250.9,5005.8,55692000,17.8353470680113
"825",1,1928,"Museum",804000,40742.6,4,"C",201154400,0,0,191651300,9503100,4,"SPPOA",21520,21720,9405400,"F","0",0,0,"I",20,4,0,0,0,0,0,4,500165,9503100,11.819776119403,57811836.2,NA,184.3,360.9,12619.5,148177200,18.8139194128369
"826",1,1959,"Other - Services",160963,166.3,4,"C",735000,0,0,169716,565284,5,"I2",15000,7500,1960200,"F","0",0,0,"I",0,4,0,0,0,0,0,4,38704,565284,3.51188782515236,951445.1,NA,48.2,61.2,613.7,7758416.6,15.8642888249474
"827",1,1968,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",59962,229.2,4,"C",1357300,0,0,1096400,260900,4,"I2",53500,70740,37807600,"F","0",0,0,"I",10,4,0,0,0,0,0,4,62839,260900,4.35108902304793,2898242.5,NA,151,259.6,659.4,9054262,16.0187461440456
"828",1,1970,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",59962,135.8,1,"Z",1691700,0,0,717900,973800,4,"RM1",20210,35520,7178592,"F","0",0,25,"I",0,4,0,0,0,0,0,4,21970,973800,16.240285514159,1516273.4,NA,84.2,141.2,361.4,5048800.4,15.4346612284789
"829",1,1959,"Office",77688,1668.4,2550000,"C",8889400,0,0,990000,7899400,4,"CMX4",20000,19800,3960000,"F","0",0,0,"I",30,4,0,0,0,0,0,4,66339,7899400,101.681083307589,8150217.1,21,129.3,355,1035.2,10045058.4,16.122591370052
"830",1,2000,"College/University",111090,739.1,1,"4",9324000,0,0,720700,8603300,4,"SPINS",35750,20300,7206541,"F","0",0,0,"I",40,4,0,0,0,0,0,4,168608,8603300,77.4444144387434,2365641.6,NA,94.3,144.9,743.8,10475787,16.1645771522152
"831",1,2000,"College/University",153050,1224.5,1,"C",174244200,0,0,505300,173738900,4,"SPINS",52450,15650,8202770,"F","0",0,0,"I",90,4,0,0,0,0,0,4,0,173738900,1135.17739300882,5334552.8,NA,131.2,217.3,1507.9,20080160,16.8152428208835
"832",1,2000,"College/University",485000,10357.4,57000,"C",65650000,0,0,850000,64800000,4,"CMX3",59610,65500,39044550,"F","0",0,0,"I",0,0,0,0,0,0,0,0,485616,64800000,133.60824742268,72240126.4,NA,266.8,609.5,12079.3,129398000,18.6784034839611
"833",1,1950,"Non-Refrigerated Warehouse",56976,9.7,275000,"3",689000,65000,624000,0,0,5,"I2",16460,13900,2244000,"F","0",0,0,"I",40,4,0,0,0,0,0,4,56976,624000,10.9519797809604,308452.9,64,8.9,20.6,44.7,507086.4,13.1364366822557
"834",1,1989,"Parking",93456,702.4,1e+07,"B",10844800,2398400,8446400,0,0,4,"RMX3",6550,16850,1199200,"F","0",0,0,"I",80,4,0,0,0,0,0,4,93456,8446400,90.3783598698853,539499.3,NA,6.7,21.1,61.9,626155.2,13.347353542677
"835",1,1997,"Other - Specialty Hospital",172340,7996,1,"D",23159100,0,0,90300,23068800,4,"CMX3",24864,15000,3729690,"F","0",0,0,"I",0,0,0,0,0,0,0,0,174819,23068800,133.856330509458,15992777.6,NA,202.9,423.2,3083.6,34967786,17.3699377956255
"836",2,2000,"Self-Storage Facility",18000,3538.5,1,"4",3143700,380500,2763200,0,0,5,"I1",41400,44100,13590700,"F","0",0,0,"I",10,4,0,0,0,0,0,4,58216,2763200,153.511111111111,178932.1,NA,10.7,32,21.2,192600,12.1683707783462
"837",1,1940,"Multifamily Housing",66336,4922.2,2371000,"M",3977000,801568,3175432,0,0,2,"RM1",21000,13000,2743000,"F","0",0,0,"I",40,4,0,0,0,0,0,4,66336,3175432,47.8689097925712,1026977.9,38,93.3,130.4,392.1,6189148.8,15.6383081230888
"838",1,2013,"Hotel",151350,5719.8,3325786,"M",25443900,5765000,0,0,19678900,2,"CMX5",16700,17300,2882500,"F","0",0,0,"I",90,2,0,0,0,0,0,2,159000,19678900,130.02246448629,7254202,65,80.5,184.7,1094,12183675,16.3156074988744
"839",13,1893,"Mixed Use Property",331000,4235.8,1,"B",11365200,299469,593000,2500531,7972200,4,"RSD3",124993,110000,162825800,"F","0",0,0,"I",0,0,0,0,0,0,0,0,61500,8565200,25.8767371601208,6186365.4,NA,93.7,137.5,2005.7,31014700,17.2499718436036
"840",1,2001,"Non-Refrigerated Warehouse",568000,898.6,750000,"C",13600000,3050400,10549600,0,0,5,"I1",57835,56684,105186800,"F","0",0,0,"I",10,2,0,0,0,0,0,2,241392,10549600,18.5732394366197,23636,100,14.8,15.7,211.6,8406400,15.9445038784734
"841",3,1919,"Other",74120,345.1,6e+05,"3",520700,254700,266000,0,0,5,"I2",28127,26614,8783400,"F","0",0,0,"I",30,4,0,0,0,0,0,4,81354,266000,3.58877495952509,318039.8,NA,4.3,13.5,36.5,318716,12.6720557030988
"842",1,1966,"Manufacturing/Industrial Plant",85000,166.8,10,"D",11053800,2445600,9438500,0,0,5,"CMX3",0,0,1120900,"F","0",0,0,"I",0,4,0,0,0,0,0,4,86346,9438500,111.041176470588,3054422.4,NA,38.7,115.7,362.6,3289500,15.0062461355082
"843",1,2012,"Museum",98388,5089.6,1,"4",51192700,0,27414415,8101900,11334050,4,"CMX5",14100,30878,11714897,"F","0",0,0,"I",60,4,0,0,0,0,0,4,90532,38748465,393.833241858763,10079498.4,NA,111.6,325,1175,10980100.8,16.2115951743314
"845",1,1929,"Office",103560,1592.4,1325000,"M",9400000,1060800,8339200,0,0,4,"CMX5",3900,13600,530400,"F","0",0,0,"I",180,4,0,0,0,0,0,4,103560,8339200,80.5252993433758,3571033.3,87,72.9,154.5,673.8,7549524,15.8369950728801
"846",1,1948,"Office",1205490,8759.8,13218275,"3",138719300,16878100,61571200,0,60270000,4,"I2",42658,39566,16878064,"F","0",0,21,"I",120,4,0,0,0,0,0,4,1215492,121841200,101.071929256983,232361533.2,NA,200.5,628.3,26685.8,241700745,19.3032109280024
"847",1,1923,"Office",50704,7884.6,3300000,"1",4843700,1920800,2922900,0,0,4,"CMX3",10580,8100,1536600,"A","0",0,0,"I",40,4,0,0,0,0,0,4,54999,2922900,57.6463395392868,3471467.7,29,116.1,265,526.5,5886734.4,15.5882119706345
"848",1,2007,"Self-Storage Facility",95459,34.7,1665000,"M",1084400,317300,331719,0,435381,5,"I2",60970,25460,15862800,"F","0",0,0,"I",0,3,0,0,0,0,0,3,95459,767100,8.03591070511948,660953.2,NA,8.6,23.5,84.1,820947.4,13.6182143181726
"849",1,1905,"Other",77930,2444.4,2050000,"L",567900,97400,470500,0,0,5,"I2",14000,24000,3360000,"F","0",0,0,"I",40,4,0,0,0,0,0,4,88732,470500,6.03746952393173,NA,NA,98.6,103.5,408,7683898,15.8546375284462
"850",1,1905,"Other",111570,512.6,2050000,"L",606600,91700,514900,0,0,5,"I2",14000,23700,3163300,"F","0",0,0,"I",50,4,0,0,0,0,0,4,114886,514900,4.61503988527382,3206324.6,NA,95.5,160.4,763.4,10654935,16.1815337230739
"851",1,1920,"Other",51829,357.8,290000,"3",373600,154800,218800,0,0,5,"ICMX",18627,16257,5339600,"F","0",0,0,"I",30,4,0,0,0,0,0,4,57260,218800,4.22157479403423,331480.8,NA,42.1,57.6,136.3,2182000.9,14.5957528578407
"852",1,2007,"Refrigerated Warehouse",168000,3694.1,435000,"C",308500,0,0,1096400,752300,4,"RSA3",32700,14333,1820400,"F","0",0,0,"0",0,3,0,0,0,0,0,3,38704,752300,4.47797619047619,13137250.9,45,80,247.5,1522.8,13440000,16.4137458930593
"853",5,1910,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",48000,2733.8,56383,"L",835000,232400,602600,0,0,5,"CA2",36400,31000,8768200,"F","0",0,0,"I",0,4,0,0,0,0,0,4,55722,602600,12.5541666666667,83113.2,NA,1.7,5.4,9.5,81600,11.3095845409522
"854",1,1979,"Non-Refrigerated Warehouse",217560,257.3,4,"A",13005700,2068727,0,0,10731733,4,"I2",55411,131655,53300016,"F","0",0,0,"I",10,4,0,0,0,0,0,4,229183,10731733,49.3276935098364,2621543.7,82,33.4,60.2,547,7266504,15.7987858535196
"855",1,1972,"Hotel",150800,13202.3,5500000,"3",18720000,7959800,10760200,0,0,2,"CMX3",57460,72957,39799100,"F","0",0,0,"I",100,3,0,0,0,0,0,3,159630,10760200,71.3541114058355,10897798.3,NA,72.3,226.9,1208.9,10902840,16.2045338637207
"856",5,1920,"Medical Office",289700,4026.9,2618449,"C",9e+06,257300,8742700,0,0,4,"CMX3",39600,40025,14866820,"F","0",0,0,"I",0,4,0,0,0,0,0,4,513963,8742700,30.1784604763549,19914813.6,NA,311.8,478.2,5797,90328460,18.3189631403811
"857",2,1950,"Distribution Center",115105,31.2,8e+05,"3",1241300,150100,1091200,0,0,5,"I2",14680,35275,5177200,"F","0",0,0,"I",10,4,0,0,0,0,0,4,68961,1091200,9.48003996351158,1218374.4,NA,25,48.4,227.9,2877625,14.8724758591212
"858",1,1965,"Manufacturing/Industrial Plant",135000,646.4,7900000,"M",5231800,1759200,3472600,0,0,5,"I1",89319,67915,60660998,"F","0",0,0,"I",10,4,0,0,0,0,0,4,141400,3472600,25.722962962963,3704009.2,NA,38.3,97.6,502.9,5170500,15.4584799536072
"859",2,2000,"Hotel",258000,16009.7,1,"4",30914100,825900,30088200,0,0,2,"CMX2",8258700,100,8258700,"F","0",0,0,"I",120,4,0,0,0,0,0,4,258000,30088200,116.620930232558,11850439,55,93.2,193.9,2006.8,24045600,16.9954625855953
"860",5,1964,"Strip Mall",360537,3639.3,1,"4",10323300,6928100,2238999,0,1156201,4,"CA2",114590,48130,34640400,"F","0",0,0,"I",20,4,0,0,0,0,0,4,73215,3395200,9.41706399065838,7489715.3,NA,181,403.9,1165.1,65257197,17.9938468969352
"861",1,1980,"Hotel",894290,47599.7,40871360,"M",83724100,17969000,65755100,0,0,2,"CMX5",31600,33700,8984500,"F","0",0,0,"I",260,4,0,0,0,0,0,4,696000,65755100,73.5277147234119,19564257.9,88,63.7,123.9,4280.9,56966273,17.8579699489199
"862",1,1910,"Non-Refrigerated Warehouse",78000,1169.3,1,"Z",447100,447100,0,0,0,4,"CMX3",17030,54590,9296700,"F","0",0,0,"I",10,4,0,0,0,0,0,4,78600,0,0,1915633.3,7,34.3,87.3,259.8,2675400,14.7996094598436
"864",1,1960,"Retail Store",515140,1463.3,3,"A",3651200,21422900,5074154,0,0,4,"I2",18530,18000,4503800,"F","0",0,0,"I",40,4,0,0,0,0,0,4,0,5074154,9.85004853049656,7035346.1,97,29.5,77.9,923.5,15196630,16.5365842507088
"865",1,1950,"Distribution Center",108000,149.4,1650000,"3",1739200,416300,1322900,0,0,5,"I2",43490,33006,14354500,"F","0",0,0,"I",0,3,0,0,0,0,0,3,108698,1322900,12.2490740740741,1823565.9,NA,30.5,67.4,287.5,3294000,15.0076131897197
"866",1,2000,"College/University",139460,1861.1,1,"C",14200,0,0,14200,0,4,"CMX3",1700,8425,143225,"F","0",0,0,"I",0,0,0,0,0,0,0,0,0,0,0,13658126.8,NA,283.7,531,3286.6,39564802,17.4934504425898
"867",1,1980,"College/University",133302,12692.3,1,"Z",15273700,0,0,63700,15210000,4,"CMX3",10000,26500,2650000,"F","0",0,0,"I",30,0,0,0,0,0,0,0,53000,15210000,114.101813926273,16176773.1,NA,205.9,482.8,2603.3,27446881.8,17.1277631238389
"868",1,2000,"College/University",203374,51466.4,4,"C",26383800,0,0,832200,25551600,4,"CMX3",31180,26700,8321500,"F","0",0,0,"I",0,0,0,0,0,0,0,0,267043,25551600,125.638478861605,9843620,NA,132.8,253.5,2268.4,27008067.2,17.1116461645264
"869",1,2000,"College/University",146805,4895.7,10,"C",53795400,0,0,4253800,49541600,4,"CMX4",21955,15500,3403025,"F","0",0,0,"I",70,4,0,0,0,0,0,4,145866,49541600,337.465345185791,8520661.4,NA,92.8,224.1,1316.1,13623504,16.4273070943202
"870",1,1976,"Office",135000,396.2,1,"C",33865700,0,0,1947400,31918300,4,"RM1",31719,48600,19474100,"F","0",0,0,"0",30,0,0,0,0,0,0,0,373794,31918300,236.431851851852,4017640.2,77,61.4,184.4,460.5,8289000,15.9304398925737
"871",1,1950,"Distribution Center",93000,104.1,965000,"3",1497100,419200,1077900,0,0,5,"I2",38757,34465,14455000,"F","0",0,0,"I",10,4,0,0,0,0,0,4,93571,1077900,11.5903225806452,NA,100,7.2,7.6,35.5,669600,13.4144357981574
"872",1,1985,"Retail Store",60000,225.8,2e+06,"M",2850000,1434400,1415600,0,0,4,"I2",29400,39600,13294900,"F","0",0,0,"I",10,4,0,0,0,0,0,4,60600,1415600,23.5933333333333,6549586.5,5,109.2,342.8,751.1,6552000,15.695280904515
"873",1,2000,"College/University",69093,5902.6,1,"3",7921600,1518186,0,0,9486698,2,"CMX5",33910,20000,4330000,"F","0",0,0,"I",50,4,0,0,0,0,0,4,95895,9486698,137.303315820705,2005250.1,NA,126.6,198,628.5,8747173.8,15.9842412118742
"875",1,2000,"College/University",270316,27273.4,1,"4",21984600,0,0,1194000,20790600,4,"SPINS",33500,39060,17057660,"F","0",0,0,"I",0,3,0,0,0,0,0,3,263705,20790600,76.9122064546679,19289919.4,NA,158.5,320.3,3619.7,42845086,17.5731015173187
"876",1,2000,"College/University",112771,1167.5,1,"C",1320000,0,0,282800,1037200,4,"SPINS",35800,17500,6375250,"F","0",0,0,"I",50,4,0,0,0,0,0,4,22269,1037200,9.19740004079063,4806600.4,NA,217.5,335.4,1793.7,24527692.5,17.0153133433224
"877",1,2000,"College/University",186123,1300,1,"Z",6599500,0,0,192000,6407500,4,"SPINS",12000,16000,1920000,"F","0",0,0,"I",60,4,0,0,0,0,0,4,119340,6407500,34.4261590453625,8996853.7,NA,145.6,260,2123.4,27099508.8,17.1150261602244
"878",1,1981,"Non-Refrigerated Warehouse",92000,61.6,1,"3",3650000,1016700,2633300,0,0,5,"I1",53599,29996,35058600,"F","0",0,0,"I",10,3,0,0,0,0,0,3,94790,2633300,28.6228260869565,780402.9,55,63.9,84.8,360.1,5878800,15.5868632174147
"879",1,1969,"Non-Refrigerated Warehouse",50000,39.2,1e+05,"3",922500,86600,1077700,0,0,5,"I2",12000,44131,5283252,"F","0",0,0,"I",0,2,0,0,0,0,0,2,52789,1077700,21.554,338559.9,69,38,54,121.7,1900000,14.4573644441367
"880",1,1970,"Non-Refrigerated Warehouse",77576,275.7,13500000,"B",12700000,1472000,11228000,0,0,5,"I1",124078,138974,172436159,"F","0",0,0,"I",10,3,0,0,0,0,0,3,507587,11228000,144.735485201609,313716,99,5.8,14.6,43.3,449940.8,13.0168712975368
"881",2,1987,"Office",69000,556.8,3,"D",6800000,2815400,2988600,0,996000,4,"I2",32479,123380,56307100,"F","0",0,0,"I",10,3,0,0,0,0,0,3,89445,3984600,57.7478260869565,118288.2,NA,23.7,28.4,94,1635300,14.3073368317205
"882",2,1987,"Other",20000,109.4,3,"D",6800000,2815400,2988600,0,996000,4,"I2",32479,123380,56307100,"F","0",0,0,"I",10,3,0,0,0,0,0,3,89445,3984600,199.23,2813.5,NA,15,16.1,16.2,3e+05,12.6115377536383
"883",1,1973,"Non-Refrigerated Warehouse",99000,611.7,1,"3",4241100,989600,3251500,0,0,5,"I2",70136,49022,34124250,"F","0",0,0,"I",10,4,0,0,0,0,0,4,100500,3251500,32.8434343434343,1400594.3,68,34.2,65.5,266.1,3385800,15.0351007731853
"884",1,2000,"College/University",117180,5442.4,1,"Z",5312500,0,0,131220,5181280,4,"CMX3",7100,8850,628350,"F","0",0,0,"I",0,0,0,0,0,0,0,0,11748,5181280,44.2164191841611,18394910.9,NA,295.6,659.7,3188.3,34638408,17.3604736821728
"885",1,1969,"College/University",449750,8732.8,1,"C",33050000,0,0,750000,32300000,4,"SPINS",31260,39030,12200778,"F","0",0,0,"I",0,0,0,0,0,0,0,0,124418,32300000,71.8176764869372,14799669.4,NA,94.8,165.3,3165,42636300,17.5682165610738
"886",1,2000,"College/University",67644,12122.5,1,"Z",43447300,0,0,2075000,41372300,4,"SPINS",51778,57396,29718500,"F","0",0,0,"I",0,4,0,0,0,0,0,4,128164,41372300,611.618177517592,3034291.6,NA,184,299.5,933.1,12446496,16.3369496954786
"887",1,2000,"College/University",75931,418.8,1,"Z",43447300,0,0,2075000,41372300,4,"SPINS",51778,57396,29718500,"F","0",0,0,"I",0,4,0,0,0,0,0,4,128164,41372300,544.867050348343,3406025.6,NA,138.3,244.6,817.1,10501257.3,16.1670055508163
"888",1,1971,"Non-Refrigerated Warehouse",78500,565.6,1,"4",475100,225000,909182,0,0,5,"RSD3",15345,61200,307149300,"F","0",0,0,"I",0,4,0,0,0,0,0,4,87888,909182,11.5819363057325,1261936,62,29.8,64.9,202,2339300,14.6653622972819
"889",1,1868,"Mixed Use Property",195058,1073.7,1,"Z",4355800,48576,212770,761026,3333428,4,"CMX5",14700,25000,3675000,"F","0",0,0,"I",50,3,0,0,0,0,0,3,246660,3546198,18.1802233181925,7000035.3,NA,83.1,162.2,1291.7,16209319.8,16.6010969310794
"890",1,1919,"Prison/Incarceration",60160,9744.1,1200000,"1",5600000,791945,4808055,0,0,2,"I2",40000,38412,15838900,"F","0",0,0,"I",10,4,0,0,0,0,0,4,81245,4808055,79.9211269946808,3324113,NA,137.9,260.3,645.4,8296064,15.931291743423
